id,mase
FOODS_3_741_CA_1,1.0187648041004933
FOODS_3_744_CA_1,0.9656251249450242
FOODS_3_744_TX_1,0.4236943710627922
FOODS_3_744_WI_1,0.7344168004280364
FOODS_3_747_WI_1,1.1606759821045536
FOODS_3_752_CA_1,1.0069070080862534
FOODS_3_752_TX_1,0.5116861212251017
FOODS_3_752_WI_1,0.7387866217267306
FOODS_3_755_CA_1,0.9793808621933622
FOODS_3_756_CA_1,0.7554347826086957
FOODS_3_756_TX_1,0.5712775951150775
FOODS_3_756_WI_1,0.8516607545952919
FOODS_3_757_TX_1,1.4190663944237134
FOODS_3_760_CA_1,1.051608143257303
FOODS_3_760_WI_1,2.3502578824445313
FOODS_3_764_CA_1,1.5323260488943646
FOODS_3_764_TX_1,1.7519082171127025
FOODS_3_764_WI_1,1.6835161755285073
FOODS_3_767_CA_1,0.8858135665986906
FOODS_3_785_CA_1,0.3902626707984111
FOODS_3_785_TX_1,0.5697226160935838
FOODS_3_785_WI_1,0.5367153535199451
FOODS_3_787_TX_1,0.29064904650384743
FOODS_3_789_CA_1,0.8038449515473586
FOODS_3_789_TX_1,0.6569333742080523
FOODS_3_789_WI_1,1.062581598295884
FOODS_3_795_WI_1,0.9279038718291055
FOODS_3_801_TX_1,0.660386631716907
FOODS_3_804_TX_1,1.0056313792968596
FOODS_3_804_WI_1,1.761789764204716
FOODS_3_808_CA_1,0.4320185352622061
FOODS_3_808_TX_1,0.7494832699278077
FOODS_3_808_WI_1,1.6161668749132307
FOODS_3_809_WI_1,0.6054006968641115
FOODS_3_811_CA_1,1.838319020733501
FOODS_3_811_TX_1,0.8958193230217439
FOODS_3_811_WI_1,0.9673447537473233
FOODS_3_816_TX_1,0.0
HOBBIES_1_008_CA_1,0.8228097868981847
HOBBIES_1_008_WI_1,0.7771875873637126
HOBBIES_1_014_WI_1,0.43995112472029213
HOBBIES_1_015_CA_1,0.5459154527277921
HOBBIES_1_016_CA_1,1.0819597069597071
HOBBIES_1_019_CA_1,1.4268100097181728
HOBBIES_1_019_TX_1,1.4703194632216712
HOBBIES_1_019_WI_1,1.2053011994271394
HOBBIES_1_030_CA_1,1.4210741548527808
HOBBIES_1_032_WI_1,1.1469922860109776
HOBBIES_1_048_CA_1,1.2758207570868196
HOBBIES_1_048_TX_1,0.9039902998236331
HOBBIES_1_048_WI_1,1.2056122448979592
HOBBIES_1_067_WI_1,1.5398478835978835
HOBBIES_1_147_CA_1,1.274160081860042
HOBBIES_1_158_TX_1,2.0424013434089003
HOBBIES_1_169_CA_1,0.9720539500409792
HOBBIES_1_169_WI_1,1.0212442717672843
HOBBIES_1_178_CA_1,0.5579693034238489
HOBBIES_1_178_WI_1,0.8604930628891883
HOBBIES_1_189_CA_1,1.4693446088794926
HOBBIES_1_189_WI_1,1.2477960780940913
HOBBIES_1_234_TX_1,1.3428916143546572
HOBBIES_1_244_CA_1,0.8033176095717097
HOBBIES_1_244_WI_1,0.7417433150929482
HOBBIES_1_254_CA_1,0.7821781518872699
HOBBIES_1_254_TX_1,1.2223241260250324
HOBBIES_1_256_CA_1,0.4290871321072663
HOBBIES_1_256_TX_1,1.1631615510925857
HOBBIES_1_256_WI_1,1.1013275130060396
HOBBIES_1_261_CA_1,1.361405387956333
HOBBIES_1_268_CA_1,1.3900000000000001
HOBBIES_1_268_TX_1,0.9498901491927243
HOBBIES_1_268_WI_1,0.8475609756097562
HOBBIES_1_278_WI_1,0.8666243177112742
HOBBIES_1_286_CA_1,0.9749704666272888
HOBBIES_1_288_WI_1,1.0276121555993654
HOBBIES_1_295_CA_1,1.1061980798038948
HOBBIES_1_295_WI_1,0.6458240035826243
HOBBIES_1_312_WI_1,1.2449137549756744
HOBBIES_1_319_WI_1,0.6069681900378102
HOBBIES_1_341_CA_1,0.3811164229471316
HOBBIES_1_341_TX_1,0.9873463724065019
HOBBIES_1_341_WI_1,1.0523589416640102
HOBBIES_1_345_WI_1,1.0124933780681618
HOBBIES_1_348_CA_1,0.5737880108626412
HOBBIES_1_348_TX_1,0.8173009078507926
HOBBIES_1_348_WI_1,0.8961118622001901
HOBBIES_1_354_CA_1,1.5287369914853361
HOBBIES_1_369_CA_1,0.9708975746759896
HOBBIES_1_370_CA_1,0.6265160951943879
HOBBIES_1_370_TX_1,0.7987093352192363
HOBBIES_1_370_WI_1,0.8498711821372564
HOBBIES_1_371_CA_1,0.7826576576576577
HOBBIES_1_371_TX_1,0.4052749311716121
HOBBIES_1_371_WI_1,0.8145533407161314
HOBBIES_1_381_CA_1,0.8587771045918369
HOBBIES_1_387_CA_1,0.7004731268146973
HOBBIES_1_398_WI_1,1.6524345321813674
